missed packet number, sample offset, latency (ms), sample
-831, 1281, 1.281, 1111 1110 1111 1110
-831, 1610, 1.61, 1111 1110 0111 1110
-831, 2253, 2.253, 1111 1110 1111 1110
-831, 2477, 2.477, 1111 1110 0111 1110
-831, 3171, 3.171, 1111 1110 1111 1110
-831, 3354, 3.354, 1111 1110 0111 1110
-831, 3836, 3.836, 1111 1110 1111 1110
-831, 4096, 4.096, 1000 0000 1000 0001
-831, 4097, 4.097, 1000 0001 1000 0001
-831, 4116, 4.116, 1000 0001 0000 0001
-831, 4160, 4.16, 1111 1110 0111 1110
-831, 1157258, 1157.258, 1111 1110 1111 1110
-831, 1157890, 1157.89, 1111 1110 0111 1110
-831, 1158076, 1158.076, 1111 1110 1111 1110
-831, 1158805, 1158.805, 1111 1110 0111 1110
-831, 1158948, 1158.948, 1111 1110 1111 1110
-831, 1159500, 1159.5, 1111 1110 0111 1110
-831, 1159842, 1159.842, 1111 1110 1111 1110
-831, 1160426, 1160.426, 1111 1110 0111 1110
-831, 1160695, 1160.695, 1111 1110 1111 1110
-834, 0, 0.0, 1000 0001 1000 0001
-834, 20, 0.02, 1000 0001 0000 0001
-834, 76, 0.076, 1111 1110 0111 1110
-834, 332, 0.332, 1111 1110 1111 1110
-834, 650, 0.65, 1111 1110 0111 1110
-834, 1285, 1.285, 1111 1110 1111 1110
-834, 1574, 1.574, 1111 1110 0111 1110
-834, 2271, 2.271, 1111 1110 1111 1110
-834, 2517, 2.517, 1111 1110 0111 1110
-834, 3247, 3.247, 1111 1110 1111 1110
-834, 3254, 3.254, 1111 1110 0111 1110
-834, 3259, 3.259, 1111 1110 1111 1110
-834, 3431, 3.431, 1111 1110 0111 1110
-834, 3964, 3.964, 1111 1110 1111 1110
-834, 4096, 4.096, 1000 0001 1000 0001
-834, 4116, 4.116, 1000 0001 0000 0001
-834, 4172, 4.172, 1111 1110 0111 1110
-837, 0, 0.0, 1111 1110 0111 1110
-837, 1, 0.001, 1000 0001 0000 0001
-837, 20, 0.02, 1000 0001 1000 0001
-837, 187, 0.187, 1111 1110 1111 1110
-837, 771, 0.771, 1111 1110 0111 1110
-837, 1072, 1.072, 1111 1110 1111 1110
-837, 1891, 1.891, 1111 1110 0111 1110
-837, 2219, 2.219, 1111 1110 1111 1110
-837, 2944, 2.944, 1111 1110 0111 1110
-837, 3427, 3.427, 1111 1110 1111 1110
-837, 4248, 4.248, 1000 0001 1000 0001
-837, 4283, 4.283, 1111 1110 1111 1110
-839, 0, 0.0, 0111 1110 1111 1110
-839, 1, 0.001, 0000 0001 1000 0001
-839, 20, 0.02, 0000 0001 0000 0001
-839, 76, 0.076, 0111 1110 0111 1110
-839, 297, 0.297, 0111 1110 1111 1110
-839, 634, 0.634, 0111 1110 0111 1110
-839, 1259, 1.259, 0111 1110 1111 1110
-839, 1541, 1.541, 0111 1110 0111 1110
-839, 2207, 2.207, 0111 1110 1111 1110
-839, 2453, 2.453, 0111 1110 0111 1110
-839, 3218, 3.218, 0111 1110 1111 1110
-839, 3380, 3.38, 0111 1110 0111 1110
-839, 3912, 3.912, 0111 1110 1111 1110
-839, 4097, 4.097, 0000 0001 1000 0001
-839, 4116, 4.116, 0000 0001 0000 0001
-839, 4172, 4.172, 0111 1110 0111 1110
-841, 0, 0.0, 1111 1110 0111 1110
-841, 1, 0.001, 1000 0001 0000 0001
-841, 20, 0.02, 1000 0001 1000 0001
-841, 69, 0.069, 1111 1110 1111 1110
-841, 335, 0.335, 1111 1110 0111 1110
-841, 650, 0.65, 1111 1110 1111 1110
-841, 1278, 1.278, 1111 1110 0111 1110
-841, 1552, 1.552, 1111 1110 1111 1110
-841, 2302, 2.302, 1111 1110 0111 1110
-841, 2571, 2.571, 1111 1110 1111 1110
-841, 3359, 3.359, 1111 1110 0111 1110
-841, 3573, 3.573, 1111 1110 1111 1110
-844, 0, 0.0, 1111 1110 1111 1110
-844, 1, 0.001, 1000 0001 1000 0001
-844, 20, 0.02, 1000 0001 0000 0001
-844, 79, 0.079, 1111 1110 0111 1110
-844, 322, 0.322, 1111 1110 1111 1110
-844, 649, 0.649, 1111 1110 0111 1110
-844, 1249, 1.249, 1111 1110 1111 1110
-844, 1519, 1.519, 1111 1110 0111 1110
-844, 2163, 2.163, 1111 1110 1111 1110
-844, 2393, 2.393, 1111 1110 0111 1110
-844, 3071, 3.071, 1111 1110 1111 1110
-844, 3257, 3.257, 1111 1110 0111 1110
-844, 3775, 3.775, 1111 1110 1111 1110
-844, 4097, 4.097, 1000 0001 1000 0001
-844, 4116, 4.116, 1000 0001 0000 0001
-844, 4129, 4.129, 1111 1110 0111 1110
-852, 0, 0.0, 0111 1110 0111 1110
-852, 1, 0.001, 0000 0001 0000 0001
-852, 24, 0.024, 0000 0001 1000 0001
-852, 85, 0.085, 0111 1110 1111 1110
-852, 358, 0.358, 0111 1110 0111 1110
-852, 770, 0.77, 0111 1110 1111 1110
-852, 1487, 1.487, 0111 1110 0111 1110
-852, 1752, 1.752, 0111 1110 1111 1110
-852, 2430, 2.43, 0111 1110 0111 1110
-852, 2631, 2.631, 0111 1110 1111 1110
-852, 3381, 3.381, 0111 1110 0111 1110
-852, 3541, 3.541, 0111 1110 1111 1110
-852, 4108, 4.108, 0000 0001 0000 0001
-852, 4112, 4.112, 0111 1110 1111 1110
-852, 4116, 4.116, 0000 0001 0000 0001
-852, 4120, 4.12, 0000 0001 1000 0001
-852, 4181, 4.181, 0111 1110 1111 1110
-864, 0, 0.0, 1111 1110 1111 1110
-864, 1, 0.001, 1000 0001 1000 0001
-864, 20, 0.02, 1000 0001 0000 0001
-864, 71, 0.071, 1111 1110 0111 1110
-864, 290, 0.29, 1111 1110 1111 1110
-864, 599, 0.599, 1111 1110 0111 1110
-864, 1122, 1.122, 1111 1110 1111 1110
-864, 1401, 1.401, 1111 1110 0111 1110
-864, 2015, 2.015, 1111 1110 1111 1110
-864, 2278, 2.278, 1111 1110 0111 1110
-864, 2964, 2.964, 1111 1110 1111 1110
-864, 3162, 3.162, 1111 1110 0111 1110
-864, 3914, 3.914, 1111 1110 1111 1110
-864, 4097, 4.097, 1000 0001 1000 0001
-864, 4116, 4.116, 1000 0001 0000 0001
-864, 4167, 4.167, 1111 1110 0111 1110
-873, 0, 0.0, 1111 1110 0111 1110
-873, 1, 0.001, 1000 0001 0000 0001
-873, 20, 0.02, 1000 0001 1000 0001
-873, 63, 0.063, 1111 1110 1111 1110
-873, 280, 0.28, 1111 1110 0111 1110
-873, 580, 0.58, 1111 1110 1111 1110
-873, 1147, 1.147, 1111 1110 0111 1110
-873, 1409, 1.409, 1111 1110 1111 1110
-873, 2003, 2.003, 1111 1110 0111 1110
-873, 2245, 2.245, 1111 1110 1111 1110
-873, 2885, 2.885, 1111 1110 0111 1110
-873, 3058, 3.058, 1111 1110 1111 1110
-873, 3718, 3.718, 1111 1110 0111 1110
-873, 3859, 3.859, 1111 1110 1111 1110
-876, 0, 0.0, 1111 1110 1111 1110
-876, 1, 0.001, 1000 0001 1000 0001
-876, 21, 0.021, 1000 0001 0000 0001
-876, 208, 0.208, 1111 1110 0111 1110
-876, 558, 0.558, 1111 1110 1111 1110
-876, 893, 0.893, 1111 1110 0111 1110
-876, 1809, 1.809, 1111 1110 1111 1110
-876, 2050, 2.05, 1111 1110 0111 1110
-876, 2772, 2.772, 1111 1110 1111 1110
-876, 2991, 2.991, 1111 1110 0111 1110
-876, 3559, 3.559, 1111 1110 1111 1110
-876, 3884, 3.884, 1111 1110 0111 1110
-880, 0, 0.0, 0111 1110 0111 1110
-880, 1, 0.001, 0000 0001 0000 0001
-880, 20, 0.02, 0000 0001 1000 0001
-880, 97, 0.097, 0111 1110 1111 1110
-880, 359, 0.359, 0111 1110 0111 1110
-880, 721, 0.721, 0111 1110 1111 1110
-880, 1390, 1.39, 0111 1110 0111 1110
-880, 1650, 1.65, 0111 1110 1111 1110
-880, 2354, 2.354, 0111 1110 0111 1110
-880, 2571, 2.571, 0111 1110 1111 1110
-880, 3293, 3.293, 0111 1110 0111 1110
-880, 3492, 3.492, 0111 1110 1111 1110
-880, 4096, 4.096, 0111 1110 0111 1110
-880, 4097, 4.097, 0000 0001 0000 0001
-880, 4116, 4.116, 0000 0001 1000 0001
-880, 4193, 4.193, 0111 1110 1111 1110
-911, 0, 0.0, 0111 1110 1111 1110
-911, 1, 0.001, 0000 0001 1000 0001
-911, 21, 0.021, 0000 0001 0000 0001
-911, 68, 0.068, 0111 1110 0111 1110
-911, 351, 0.351, 0111 1110 1111 1110
-911, 699, 0.699, 0111 1110 0111 1110
-911, 1505, 1.505, 0111 1110 1111 1110
-911, 1773, 1.773, 0111 1110 0111 1110
-911, 2695, 2.695, 0111 1110 1111 1110
-911, 3025, 3.025, 0111 1110 0111 1110
-911, 3800, 3.8, 0111 1110 1111 1110
-911, 4097, 4.097, 0000 0001 1000 0001
-911, 4117, 4.117, 0000 0001 0000 0001
-911, 4136, 4.136, 0111 1110 0111 1110
-925, 0, 0.0, 1111 1110 0111 1110
-925, 1, 0.001, 1000 0001 0000 0001
-925, 20, 0.02, 1000 0001 1000 0001
-925, 90, 0.09, 1111 1110 1111 1110
-925, 339, 0.339, 1111 1110 0111 1110
-925, 669, 0.669, 1111 1110 1111 1110
-925, 1365, 1.365, 1111 1110 0111 1110
-925, 1624, 1.624, 1111 1110 1111 1110
-925, 2332, 2.332, 1111 1110 0111 1110
-925, 2603, 2.603, 1111 1110 1111 1110
-925, 3389, 3.389, 1111 1110 0111 1110
-925, 3616, 3.616, 1111 1110 1111 1110
-928, 0, 0.0, 1111 1110 1111 1110
-928, 1, 0.001, 1000 0001 1000 0001
-928, 102, 0.102, 1000 0001 0000 0001
-928, 142, 0.142, 1111 1110 0111 1110
-928, 378, 0.378, 1111 1110 1111 1110
-928, 685, 0.685, 1111 1110 0111 1110
-928, 1345, 1.345, 1111 1110 1111 1110
-928, 1608, 1.608, 1111 1110 0111 1110
-928, 2316, 2.316, 1111 1110 1111 1110
-928, 2544, 2.544, 1111 1110 0111 1110
-928, 3316, 3.316, 1111 1110 1111 1110
-928, 3484, 3.484, 1111 1110 0111 1110
-928, 4067, 4.067, 1111 1110 1111 1110
-928, 4097, 4.097, 1000 0001 1000 0001
-928, 4198, 4.198, 1000 0001 0000 0001
-928, 4238, 4.238, 1111 1110 0111 1110
-932, 0, 0.0, 0111 1110 0111 1110
-932, 1, 0.001, 0000 0001 0000 0001
-932, 21, 0.021, 0000 0001 1000 0001
-932, 64, 0.064, 0111 1110 1111 1110
-932, 324, 0.324, 0111 1110 0111 1110
-932, 617, 0.617, 0111 1110 1111 1110
-932, 1473, 1.473, 0111 1110 0111 1110
-932, 1785, 1.785, 0111 1110 1111 1110
-932, 2653, 2.653, 0111 1110 0111 1110
-932, 3075, 3.075, 0111 1110 1111 1110
-932, 3719, 3.719, 0111 1110 0111 1110
-932, 4097, 4.097, 0000 0001 0000 0001
-932, 4117, 4.117, 0000 0001 1000 0001
-932, 4124, 4.124, 0111 1110 1111 1110
-934, 0, 0.0, 1111 1110 1111 1110
-934, 1, 0.001, 1000 0001 1000 0001
-934, 20, 0.02, 1000 0001 0000 0001
-934, 67, 0.067, 1111 1110 0111 1110
-934, 298, 0.298, 1111 1110 1111 1110
-934, 610, 0.61, 1111 1110 0111 1110
-934, 1219, 1.219, 1111 1110 1111 1110
-934, 1487, 1.487, 1111 1110 0111 1110
-934, 2111, 2.111, 1111 1110 1111 1110
-934, 2324, 2.324, 1111 1110 0111 1110
-934, 3005, 3.005, 1111 1110 1111 1110
-934, 3220, 3.22, 1111 1110 0111 1110
-934, 3758, 3.758, 1111 1110 1111 1110
-934, 4097, 4.097, 1000 0001 1000 0001
-934, 4116, 4.116, 1000 0001 0000 0001
-934, 4140, 4.14, 1111 1110 0111 1110
-940, 0, 0.0, 0111 1110 0111 1110
-940, 1, 0.001, 0000 0001 0000 0001
-940, 20, 0.02, 0000 0001 1000 0001
-940, 64, 0.064, 0111 1110 1111 1110
-940, 308, 0.308, 0111 1110 0111 1110
-940, 621, 0.621, 0111 1110 1111 1110
-940, 1281, 1.281, 0111 1110 0111 1110
-940, 1548, 1.548, 0111 1110 1111 1110
-940, 2226, 2.226, 0111 1110 0111 1110
-940, 2448, 2.448, 0111 1110 1111 1110
-940, 3172, 3.172, 0111 1110 0111 1110
-940, 3338, 3.338, 0111 1110 1111 1110
-940, 3875, 3.875, 0111 1110 0111 1110
-940, 4097, 4.097, 0000 0001 0000 0001
-940, 4116, 4.116, 0000 0001 1000 0001
-940, 4160, 4.16, 0111 1110 1111 1110
-950, 0, 0.0, 1111 1110 1111 1110
-950, 1, 0.001, 1000 0001 1000 0001
-950, 20, 0.02, 1000 0001 0000 0001
-950, 70, 0.07, 1111 1110 0111 1110
-950, 295, 0.295, 1111 1110 1111 1110
-950, 626, 0.626, 1111 1110 0111 1110
-950, 1423, 1.423, 1111 1110 1111 1110
-950, 1695, 1.695, 1111 1110 0111 1110
-950, 2430, 2.43, 1111 1110 1111 1110
-950, 2635, 2.635, 1111 1110 0111 1110
-950, 3379, 3.379, 1111 1110 1111 1110
-950, 3548, 3.548, 1111 1110 0111 1110
-950, 4142, 4.142, 1000 0001 0000 0001
-950, 4166, 4.166, 1111 1110 0111 1110
-975, 0, 0.0, 1111 1110 0111 1110
-975, 1, 0.001, 1000 0001 0000 0001
-975, 20, 0.02, 1000 0001 1000 0001
-975, 76, 0.076, 1111 1110 1111 1110
-975, 329, 0.329, 1111 1110 0111 1110
-975, 702, 0.702, 1111 1110 1111 1110
-975, 1344, 1.344, 1111 1110 0111 1110
-975, 1598, 1.598, 1111 1110 1111 1110
-975, 2319, 2.319, 1111 1110 0111 1110
-975, 2532, 2.532, 1111 1110 1111 1110
-975, 3275, 3.275, 1111 1110 0111 1110
-975, 3473, 3.473, 1111 1110 1111 1110
-975, 4041, 4.041, 1111 1110 0111 1110
-975, 4097, 4.097, 1000 0001 0000 0001
-975, 4116, 4.116, 1000 0001 1000 0001
-975, 4172, 4.172, 1111 1110 1111 1110
-978, 0, 0.0, 1111 1110 1111 1110
-978, 1, 0.001, 1000 0001 1000 0001
-978, 20, 0.02, 1000 0001 0000 0001
-978, 63, 0.063, 1111 1110 0111 1110
-978, 276, 0.276, 1111 1110 1111 1110
-978, 580, 0.58, 1111 1110 0111 1110
-978, 1169, 1.169, 1111 1110 1111 1110
-978, 1454, 1.454, 1111 1110 0111 1110
-978, 2100, 2.1, 1111 1110 1111 1110
-978, 2319, 2.319, 1111 1110 0111 1110
-978, 2953, 2.953, 1111 1110 1111 1110
-978, 3236, 3.236, 1111 1110 0111 1110
-978, 4034, 4.034, 1111 1110 1111 1110
-978, 4097, 4.097, 1000 0001 1000 0001
-978, 4116, 4.116, 1000 0001 0000 0001
-978, 4159, 4.159, 1111 1110 0111 1110
-981, 0, 0.0, 1111 1110 0111 1110
-981, 1, 0.001, 1000 0001 0000 0001
-981, 20, 0.02, 1000 0001 1000 0001
-981, 74, 0.074, 1111 1110 1111 1110
-981, 305, 0.305, 1111 1110 0111 1110
-981, 601, 0.601, 1111 1110 1111 1110
-981, 1227, 1.227, 1111 1110 0111 1110
-981, 1482, 1.482, 1111 1110 1111 1110
-981, 2097, 2.097, 1111 1110 0111 1110
-981, 2307, 2.307, 1111 1110 1111 1110
-981, 2989, 2.989, 1111 1110 0111 1110
-981, 3165, 3.165, 1111 1110 1111 1110
-981, 3670, 3.67, 1111 1110 0111 1110
-981, 4015, 4.015, 1111 1110 1111 1110
-983, 0, 0.0, 0111 1110 1111 1110
-983, 1, 0.001, 0000 0001 1000 0001
-983, 21, 0.021, 0000 0001 0000 0001
-983, 82, 0.082, 0111 1110 0111 1110
-983, 338, 0.338, 0111 1110 1111 1110
-983, 659, 0.659, 0111 1110 0111 1110
-983, 1240, 1.24, 0111 1110 1111 1110
-983, 1503, 1.503, 0111 1110 0111 1110
-983, 2183, 2.183, 0111 1110 1111 1110
-983, 2403, 2.403, 0111 1110 0111 1110
-983, 3090, 3.09, 0111 1110 1111 1110
-983, 3264, 3.264, 0111 1110 0111 1110
-983, 3850, 3.85, 0111 1110 1111 1110
-983, 4097, 4.097, 0000 0001 1000 0001
-983, 4117, 4.117, 0000 0001 0000 0001
-983, 4178, 4.178, 0111 1110 0111 1110
-987, 0, 0.0, 1111 1110 0111 1110
-987, 1, 0.001, 1000 0001 0000 0001
-987, 36, 0.036, 1000 0001 1000 0001
-987, 114, 0.114, 1111 1110 1111 1110
-987, 388, 0.388, 1111 1110 0111 1110
-987, 706, 0.706, 1111 1110 1111 1110
-987, 1993, 1.993, 1111 1110 0111 1110
-987, 2252, 2.252, 1111 1110 1111 1110
-987, 3004, 3.004, 1111 1110 0111 1110
-987, 3202, 3.202, 1111 1110 1111 1110
-987, 3743, 3.743, 1111 1110 0111 1110
-987, 4092, 4.092, 1111 1110 1111 1110
