missed packet number, sample offset, latency (ms), sample
-424, 0, 0.0, 1111 1110 1111 1110
-424, 1, 0.001, 1000 0001 1000 0001
-424, 20, 0.02, 1000 0001 0000 0001
-424, 79, 0.079, 1111 1110 0111 1110
-424, 323, 0.323, 1111 1110 1111 1110
-424, 628, 0.628, 1111 1110 0111 1110
-424, 1248, 1.248, 1111 1110 1111 1110
-424, 1505, 1.505, 1111 1110 0111 1110
-424, 2129, 2.129, 1111 1110 1111 1110
-424, 2343, 2.343, 1111 1110 0111 1110
-424, 2986, 2.986, 1111 1110 1111 1110
-424, 3150, 3.15, 1111 1110 0111 1110
-424, 3682, 3.682, 1111 1110 1111 1110
-424, 3981, 3.981, 1111 1110 0111 1110
-443, 0, 0.0, 1111 1110 0111 1110
-443, 1, 0.001, 1000 0001 0000 0001
-443, 20, 0.02, 1000 0001 1000 0001
-443, 113, 0.113, 1111 1110 1111 1110
-443, 385, 0.385, 1111 1110 0111 1110
-443, 712, 0.712, 1111 1110 1111 1110
-443, 1326, 1.326, 1111 1110 0111 1110
-443, 1583, 1.583, 1111 1110 1111 1110
-443, 2225, 2.225, 1111 1110 0111 1110
-443, 2442, 2.442, 1111 1110 1111 1110
-443, 3133, 3.133, 1111 1110 0111 1110
-443, 3335, 3.335, 1111 1110 1111 1110
-443, 3854, 3.854, 1111 1110 0111 1110
-443, 4097, 4.097, 1000 0001 0000 0001
-443, 4116, 4.116, 1000 0001 1000 0001
-443, 4188, 4.188, 1111 1110 1111 1110
-444, 0, 0.0, 1111 1110 1111 1110
-444, 1, 0.001, 1000 0001 1000 0001
-444, 20, 0.02, 1000 0001 0000 0001
-444, 66, 0.066, 1111 1110 0111 1110
-444, 323, 0.323, 1111 1110 1111 1110
-444, 747, 0.747, 1111 1110 0111 1110
-444, 1736, 1.736, 1111 1110 1111 1110
-444, 2044, 2.044, 1111 1110 0111 1110
-444, 2829, 2.829, 1111 1110 1111 1110
-444, 3033, 3.033, 1111 1110 0111 1110
-444, 3661, 3.661, 1111 1110 1111 1110
-444, 3909, 3.909, 1111 1110 0111 1110
-447, 0, 0.0, 1111 1110 0111 1110
-447, 1, 0.001, 1000 0001 0000 0001
-447, 20, 0.02, 1000 0001 1000 0001
-447, 77, 0.077, 1111 1110 1111 1110
-447, 306, 0.306, 1111 1110 0111 1110
-447, 622, 0.622, 1111 1110 1111 1110
-447, 1235, 1.235, 1111 1110 0111 1110
-447, 1514, 1.514, 1111 1110 1111 1110
-447, 2139, 2.139, 1111 1110 0111 1110
-447, 2355, 2.355, 1111 1110 1111 1110
-447, 3057, 3.057, 1111 1110 0111 1110
-447, 3245, 3.245, 1111 1110 1111 1110
-447, 3763, 3.763, 1111 1110 0111 1110
-447, 4083, 4.083, 1111 1110 1111 1110
-459, 0, 0.0, 0000 0001 1000 0001
-459, 20, 0.02, 0000 0001 0000 0001
-459, 76, 0.076, 0111 1110 0111 1110
-459, 323, 0.323, 0111 1110 1111 1110
-459, 639, 0.639, 0111 1110 0111 1110
-459, 1280, 1.28, 0111 1110 1111 1110
-459, 1534, 1.534, 0111 1110 0111 1110
-459, 2236, 2.236, 0111 1110 1111 1110
-459, 2438, 2.438, 0111 1110 0111 1110
-459, 3179, 3.179, 0111 1110 1111 1110
-459, 3336, 3.336, 0111 1110 0111 1110
-459, 3967, 3.967, 0111 1110 1111 1110
-459, 4096, 4.096, 0000 0001 1000 0001
-459, 4116, 4.116, 0000 0001 0000 0001
-459, 4172, 4.172, 0111 1110 0111 1110
-470, 0, 0.0, 0111 1110 0111 1110
-470, 1, 0.001, 0000 0001 0000 0001
-470, 20, 0.02, 0000 0001 1000 0001
-470, 201, 0.201, 0111 1110 1111 1110
-470, 523, 0.523, 0111 1110 0111 1110
-470, 799, 0.799, 0111 1110 1111 1110
-470, 1402, 1.402, 0111 1110 0111 1110
-470, 1641, 1.641, 0111 1110 1111 1110
-470, 2296, 2.296, 0111 1110 0111 1110
-470, 2499, 2.499, 0111 1110 1111 1110
-470, 3224, 3.224, 0111 1110 0111 1110
-470, 3388, 3.388, 0111 1110 1111 1110
-470, 3929, 3.929, 0111 1110 0111 1110
-470, 4097, 4.097, 0000 0001 0000 0001
-470, 4116, 4.116, 0000 0001 1000 0001
-470, 4262, 4.262, 0111 1110 1111 1110
-472, 0, 0.0, 1111 1110 1111 1110
-472, 1, 0.001, 1000 0001 1000 0001
-472, 20, 0.02, 1000 0001 0000 0001
-472, 65, 0.065, 1111 1110 0111 1110
-472, 267, 0.267, 1111 1110 1111 1110
-472, 579, 0.579, 1111 1110 0111 1110
-472, 1135, 1.135, 1111 1110 1111 1110
-472, 1400, 1.4, 1111 1110 0111 1110
-472, 2073, 2.073, 1111 1110 1111 1110
-472, 2286, 2.286, 1111 1110 0111 1110
-472, 2933, 2.933, 1111 1110 1111 1110
-472, 3121, 3.121, 1111 1110 0111 1110
-472, 3800, 3.8, 1111 1110 1111 1110
-472, 3959, 3.959, 1111 1110 0111 1110
-473, 0, 0.0, 1111 1110 0111 1110
-473, 1, 0.001, 1000 0001 0000 0001
-473, 20, 0.02, 1000 0001 1000 0001
-473, 89, 0.089, 1111 1110 1111 1110
-473, 328, 0.328, 1111 1110 0111 1110
-473, 642, 0.642, 1111 1110 1111 1110
-473, 1248, 1.248, 1111 1110 0111 1110
-473, 1503, 1.503, 1111 1110 1111 1110
-473, 2126, 2.126, 1111 1110 0111 1110
-473, 2382, 2.382, 1111 1110 1111 1110
-473, 3033, 3.033, 1111 1110 0111 1110
-473, 3206, 3.206, 1111 1110 1111 1110
-473, 3746, 3.746, 1111 1110 0111 1110
-473, 4072, 4.072, 1111 1110 1111 1110
-482, 0, 0.0, 1111 1110 1111 1110
-482, 1, 0.001, 1000 0001 1000 0001
-482, 20, 0.02, 1000 0001 0000 0001
-482, 114, 0.114, 1111 1110 0111 1110
-482, 450, 0.45, 1111 1110 1111 1110
-482, 766, 0.766, 1111 1110 0111 1110
-482, 1449, 1.449, 1111 1110 1111 1110
-482, 1702, 1.702, 1111 1110 0111 1110
-482, 2416, 2.416, 1111 1110 1111 1110
-482, 2672, 2.672, 1111 1110 0111 1110
-482, 3367, 3.367, 1111 1110 1111 1110
-482, 3521, 3.521, 1111 1110 0111 1110
-482, 4011, 4.011, 1111 1110 1111 1110
-482, 4097, 4.097, 1000 0001 1000 0001
-482, 4116, 4.116, 1000 0001 0000 0001
-482, 4210, 4.21, 1111 1110 0111 1110
-483, 0, 0.0, 1111 1110 1111 1110
-483, 1, 0.001, 1000 0001 1000 0001
-483, 20, 0.02, 1000 0001 0000 0001
-483, 96, 0.096, 1111 1110 0111 1110
-483, 3925, 3.925, 1111 1110 1111 1110
-483, 4097, 4.097, 1000 0001 1000 0001
-483, 4116, 4.116, 1000 0001 0000 0001
-483, 4192, 4.192, 1111 1110 0111 1110
-483, 362072, 362.072, 0000 0000 0000 0000
-483, 366168, 366.168, 1111 1110 0111 1110
-490, 0, 0.0, 1111 1110 0111 1110
-490, 1, 0.001, 1000 0001 0000 0001
-490, 20, 0.02, 1000 0001 1000 0001
-490, 74, 0.074, 1111 1110 1111 1110
-490, 374, 0.374, 1111 1110 0111 1110
-490, 743, 0.743, 1111 1110 1111 1110
-490, 1530, 1.53, 1111 1110 0111 1110
-490, 1842, 1.842, 1111 1110 1111 1110
-490, 2893, 2.893, 1111 1110 0111 1110
-490, 3167, 3.167, 1111 1110 1111 1110
-490, 3816, 3.816, 1111 1110 0111 1110
-490, 4097, 4.097, 1000 0001 0000 0001
-490, 4116, 4.116, 1000 0001 1000 0001
-490, 4170, 4.17, 1111 1110 1111 1110
-506, 0, 0.0, 0111 1110 1111 1110
-506, 1, 0.001, 0000 0001 1000 0001
-506, 30, 0.03, 0000 0001 0000 0001
-506, 68, 0.068, 0111 1110 0111 1110
-506, 278, 0.278, 0111 1110 1111 1110
-506, 582, 0.582, 0111 1110 0111 1110
-506, 1171, 1.171, 0111 1110 1111 1110
-506, 1430, 1.43, 0111 1110 0111 1110
-506, 1984, 1.984, 0111 1110 1111 1110
-506, 2248, 2.248, 0111 1110 0111 1110
-506, 2908, 2.908, 0111 1110 1111 1110
-506, 3129, 3.129, 0111 1110 0111 1110
-506, 3806, 3.806, 0111 1110 1111 1110
-506, 3976, 3.976, 0111 1110 0111 1110
-507, 0, 0.0, 0111 1110 0111 1110
-507, 1, 0.001, 0000 0001 0000 0001
-507, 20, 0.02, 0000 0001 1000 0001
-507, 64, 0.064, 0111 1110 1111 1110
-507, 323, 0.323, 0111 1110 0111 1110
-507, 615, 0.615, 0111 1110 1111 1110
-507, 1249, 1.249, 0111 1110 0111 1110
-507, 1496, 1.496, 0111 1110 1111 1110
-507, 2170, 2.17, 0111 1110 0111 1110
-507, 2394, 2.394, 0111 1110 1111 1110
-507, 3130, 3.13, 0111 1110 0111 1110
-507, 3327, 3.327, 0111 1110 1111 1110
-507, 3820, 3.82, 0111 1110 0111 1110
-507, 4097, 4.097, 0000 0001 0000 0001
-507, 4116, 4.116, 0000 0001 1000 0001
-507, 4146, 4.146, 0111 1110 1111 1110
-513, 0, 0.0, 1111 1110 1111 1110
-513, 1, 0.001, 1000 0001 1000 0001
-513, 20, 0.02, 1000 0001 0000 0001
-513, 147, 0.147, 1111 1110 0111 1110
-513, 413, 0.413, 1111 1110 1111 1110
-513, 726, 0.726, 1111 1110 0111 1110
-513, 1414, 1.414, 1111 1110 1111 1110
-513, 1676, 1.676, 1111 1110 0111 1110
-513, 2357, 2.357, 1111 1110 1111 1110
-513, 2575, 2.575, 1111 1110 0111 1110
-513, 3355, 3.355, 1111 1110 1111 1110
-513, 3548, 3.548, 1111 1110 0111 1110
-513, 4147, 4.147, 1000 0001 0000 0001
-513, 4243, 4.243, 1111 1110 0111 1110
-515, 0, 0.0, 0111 1110 0111 1110
-515, 1, 0.001, 0000 0001 0000 0001
-515, 21, 0.021, 0000 0001 1000 0001
-515, 83, 0.083, 0111 1110 1111 1110
-515, 345, 0.345, 0111 1110 0111 1110
-515, 836, 0.836, 0111 1110 1111 1110
-515, 1841, 1.841, 0111 1110 0111 1110
-515, 2182, 2.182, 0111 1110 1111 1110
-515, 3064, 3.064, 0111 1110 0111 1110
-515, 3242, 3.242, 0111 1110 1111 1110
-515, 3838, 3.838, 0111 1110 0111 1110
-515, 4097, 4.097, 0000 0001 0000 0001
-515, 4117, 4.117, 0000 0001 1000 0001
-515, 4179, 4.179, 0111 1110 1111 1110
-516, 0, 0.0, 0111 1110 1111 1110
-516, 1, 0.001, 0000 0001 1000 0001
-516, 20, 0.02, 0000 0001 0000 0001
-516, 84, 0.084, 0111 1110 0111 1110
-516, 311, 0.311, 0111 1110 1111 1110
-516, 629, 0.629, 0111 1110 0111 1110
-516, 1248, 1.248, 0111 1110 1111 1110
-516, 1537, 1.537, 0111 1110 0111 1110
-516, 2235, 2.235, 0111 1110 1111 1110
-516, 2457, 2.457, 0111 1110 0111 1110
-516, 3235, 3.235, 0111 1110 1111 1110
-516, 3438, 3.438, 0111 1110 0111 1110
-516, 4012, 4.012, 0111 1110 1111 1110
-516, 4097, 4.097, 0000 0001 1000 0001
-516, 4116, 4.116, 0000 0001 0000 0001
-516, 4180, 4.18, 0111 1110 0111 1110
-521, 0, 0.0, 0111 1110 0111 1110
-521, 1, 0.001, 0000 0001 0000 0001
-521, 20, 0.02, 0000 0001 1000 0001
-521, 76, 0.076, 0111 1110 1111 1110
-521, 314, 0.314, 0111 1110 0111 1110
-521, 644, 0.644, 0111 1110 1111 1110
-521, 1256, 1.256, 0111 1110 0111 1110
-521, 1525, 1.525, 0111 1110 1111 1110
-521, 2172, 2.172, 0111 1110 0111 1110
-521, 2390, 2.39, 0111 1110 1111 1110
-521, 3066, 3.066, 0111 1110 0111 1110
-521, 3298, 3.298, 0111 1110 1111 1110
-521, 3815, 3.815, 0111 1110 0111 1110
-521, 4097, 4.097, 0000 0001 0000 0001
-521, 4116, 4.116, 0000 0001 1000 0001
-521, 4172, 4.172, 0111 1110 1111 1110
-522, 0, 0.0, 0111 1110 1111 1110
-522, 1, 0.001, 0000 0001 1000 0001
-522, 20, 0.02, 0000 0001 0000 0001
-522, 95, 0.095, 0111 1110 0111 1110
-522, 487, 0.487, 0111 1110 1111 1110
-522, 789, 0.789, 0111 1110 0111 1110
-522, 1498, 1.498, 0111 1110 1111 1110
-522, 1745, 1.745, 0111 1110 0111 1110
-522, 2485, 2.485, 0111 1110 1111 1110
-522, 2688, 2.688, 0111 1110 0111 1110
-522, 3231, 3.231, 0111 1110 1111 1110
-522, 3606, 3.606, 0111 1110 0111 1110
-531, 0, 0.0, 0111 1110 0111 1110
-531, 1, 0.001, 0000 0001 0000 0001
-531, 20, 0.02, 0000 0001 1000 0001
-531, 162, 0.162, 0111 1110 1111 1110
-531, 468, 0.468, 0111 1110 0111 1110
-531, 796, 0.796, 0111 1110 1111 1110
-531, 1481, 1.481, 0111 1110 0111 1110
-531, 1715, 1.715, 0111 1110 1111 1110
-531, 2363, 2.363, 0111 1110 0111 1110
-531, 2566, 2.566, 0111 1110 1111 1110
-531, 3264, 3.264, 0111 1110 0111 1110
-531, 3411, 3.411, 0111 1110 1111 1110
-531, 3913, 3.913, 0111 1110 0111 1110
-531, 4097, 4.097, 0000 0001 0000 0001
-531, 4116, 4.116, 0000 0001 1000 0001
-531, 4250, 4.25, 0111 1110 1111 1110
-533, 0, 0.0, 1111 1110 1111 1110
-533, 1, 0.001, 1000 0001 1000 0001
-533, 20, 0.02, 1000 0001 0000 0001
-533, 75, 0.075, 1111 1110 0111 1110
-533, 317, 0.317, 1111 1110 1111 1110
-533, 617, 0.617, 1111 1110 0111 1110
-533, 1173, 1.173, 1111 1110 1111 1110
-533, 1446, 1.446, 1111 1110 0111 1110
-533, 2024, 2.024, 1111 1110 1111 1110
-533, 2242, 2.242, 1111 1110 0111 1110
-533, 2865, 2.865, 1111 1110 1111 1110
-533, 3053, 3.053, 1111 1110 0111 1110
-533, 3732, 3.732, 1111 1110 1111 1110
-533, 3869, 3.869, 1111 1110 0111 1110
-544, 0, 0.0, 1111 1110 0111 1110
-544, 1, 0.001, 1000 0001 0000 0001
-544, 20, 0.02, 1000 0001 1000 0001
-544, 63, 0.063, 1111 1110 1111 1110
-544, 307, 0.307, 1111 1110 0111 1110
-544, 663, 0.663, 1111 1110 1111 1110
-544, 1301, 1.301, 1111 1110 0111 1110
-544, 1573, 1.573, 1111 1110 1111 1110
-544, 2312, 2.312, 1111 1110 0111 1110
-544, 2511, 2.511, 1111 1110 1111 1110
-544, 3266, 3.266, 1111 1110 0111 1110
-544, 3437, 3.437, 1111 1110 1111 1110
-544, 4047, 4.047, 1111 1110 0111 1110
-544, 4097, 4.097, 1000 0001 0000 0001
-544, 4116, 4.116, 1000 0001 1000 0001
-544, 4159, 4.159, 1111 1110 1111 1110
-549, 0, 0.0, 1111 1110 1111 1110
-549, 1, 0.001, 1000 0001 1000 0001
-549, 20, 0.02, 1000 0001 0000 0001
-549, 75, 0.075, 1111 1110 0111 1110
-549, 328, 0.328, 1111 1110 1111 1110
-549, 654, 0.654, 1111 1110 0111 1110
-549, 1284, 1.284, 1111 1110 1111 1110
-549, 1567, 1.567, 1111 1110 0111 1110
-549, 2224, 2.224, 1111 1110 1111 1110
-549, 2456, 2.456, 1111 1110 0111 1110
-549, 3235, 3.235, 1111 1110 1111 1110
-549, 3401, 3.401, 1111 1110 0111 1110
-549, 3985, 3.985, 1111 1110 1111 1110
-549, 4097, 4.097, 1000 0001 1000 0001
-549, 4116, 4.116, 1000 0001 0000 0001
-549, 4171, 4.171, 1111 1110 0111 1110
-551, 0, 0.0, 0111 1110 0111 1110
-551, 1, 0.001, 0000 0001 0000 0001
-551, 21, 0.021, 0000 0001 1000 0001
-551, 90, 0.09, 0111 1110 1111 1110
-551, 315, 0.315, 0111 1110 0111 1110
-551, 634, 0.634, 0111 1110 1111 1110
-551, 1395, 1.395, 0111 1110 0111 1110
-551, 1788, 1.788, 0111 1110 1111 1110
-551, 2433, 2.433, 0111 1110 0111 1110
-551, 2689, 2.689, 0111 1110 1111 1110
-551, 3407, 3.407, 0111 1110 0111 1110
-551, 3573, 3.573, 0111 1110 1111 1110
-551, 4162, 4.162, 0000 0001 1000 0001
-551, 4186, 4.186, 0111 1110 1111 1110
-567, 0, 0.0, 1111 1110 1111 1110
-567, 1, 0.001, 1000 0001 1000 0001
-567, 20, 0.02, 1000 0001 0000 0001
-567, 75, 0.075, 1111 1110 0111 1110
-567, 284, 0.284, 1111 1110 1111 1110
-567, 596, 0.596, 1111 1110 0111 1110
-567, 1194, 1.194, 1111 1110 1111 1110
-567, 1467, 1.467, 1111 1110 0111 1110
-567, 2122, 2.122, 1111 1110 1111 1110
-567, 2363, 2.363, 1111 1110 0111 1110
-567, 3103, 3.103, 1111 1110 1111 1110
-567, 3273, 3.273, 1111 1110 0111 1110
-567, 3828, 3.828, 1111 1110 1111 1110
-567, 4097, 4.097, 1000 0001 1000 0001
-567, 4116, 4.116, 1000 0001 0000 0001
-567, 4157, 4.157, 1111 1110 0111 1110
-580, 0, 0.0, 1111 1110 0111 1110
-580, 1, 0.001, 1000 0001 0000 0001
-580, 20, 0.02, 1000 0001 1000 0001
-580, 98, 0.098, 1111 1110 1111 1110
-580, 371, 0.371, 1111 1110 0111 1110
-580, 667, 0.667, 1111 1110 1111 1110
-580, 1303, 1.303, 1111 1110 0111 1110
-580, 1589, 1.589, 1111 1110 1111 1110
-580, 2230, 2.23, 1111 1110 0111 1110
-580, 2450, 2.45, 1111 1110 1111 1110
-580, 3109, 3.109, 1111 1110 0111 1110
-580, 3269, 3.269, 1111 1110 1111 1110
-580, 3736, 3.736, 1111 1110 0111 1110
-580, 4097, 4.097, 1000 0001 0000 0001
-580, 4102, 4.102, 1111 1110 1111 1110
-585, 0, 0.0, 1111 1110 1111 1110
-585, 1, 0.001, 1000 0001 1000 0001
-585, 20, 0.02, 1000 0001 0000 0001
-585, 94, 0.094, 1111 1110 0111 1110
-585, 362, 0.362, 1111 1110 1111 1110
-585, 719, 0.719, 1111 1110 0111 1110
-585, 1394, 1.394, 1111 1110 1111 1110
-585, 1673, 1.673, 1111 1110 0111 1110
-585, 2431, 2.431, 1111 1110 1111 1110
-585, 2433, 2.433, 1111 1110 0111 1110
-585, 2434, 2.434, 1111 1110 1111 1110
-585, 2647, 2.647, 1111 1110 0111 1110
-585, 3393, 3.393, 1111 1110 1111 1110
-585, 3563, 3.563, 1111 1110 0111 1110
-585, 4158, 4.158, 1000 0001 0000 0001
-585, 4190, 4.19, 1111 1110 0111 1110
-587, 0, 0.0, 0111 1110 1111 1110
-587, 1, 0.001, 0000 0001 1000 0001
-587, 20, 0.02, 0000 0001 0000 0001
-587, 98, 0.098, 0111 1110 0111 1110
-587, 824, 0.824, 0111 1110 1111 1110
-587, 1005, 1.005, 0111 1110 0111 1110
-587, 1525, 1.525, 0111 1110 1111 1110
-587, 1886, 1.886, 0111 1110 0111 1110
-587, 2438, 2.438, 0111 1110 1111 1110
-587, 2736, 2.736, 0111 1110 0111 1110
-587, 3322, 3.322, 0111 1110 1111 1110
-587, 3578, 3.578, 0111 1110 0111 1110
-597, 0, 0.0, 1111 1110 0111 1110
-597, 1, 0.001, 1000 0001 0000 0001
-597, 20, 0.02, 1000 0001 1000 0001
-597, 62, 0.062, 1111 1110 1111 1110
-597, 327, 0.327, 1111 1110 0111 1110
-597, 659, 0.659, 1111 1110 1111 1110
-597, 1243, 1.243, 1111 1110 0111 1110
-597, 1522, 1.522, 1111 1110 1111 1110
-597, 2243, 2.243, 1111 1110 0111 1110
-597, 2485, 2.485, 1111 1110 1111 1110
-597, 3254, 3.254, 1111 1110 0111 1110
-597, 3482, 3.482, 1111 1110 1111 1110
-597, 4154, 4.154, 1000 0001 1000 0001
-597, 4158, 4.158, 1111 1110 1111 1110
-604, 0, 0.0, 1111 1110 1111 1110
-604, 1, 0.001, 1000 0001 1000 0001
-604, 20, 0.02, 1000 0001 0000 0001
-604, 120, 0.12, 1111 1110 0111 1110
-604, 460, 0.46, 1111 1110 1111 1110
-604, 752, 0.752, 1111 1110 0111 1110
-604, 1459, 1.459, 1111 1110 1111 1110
-604, 1744, 1.744, 1111 1110 0111 1110
-604, 2402, 2.402, 1111 1110 1111 1110
-604, 2601, 2.601, 1111 1110 0111 1110
-604, 3281, 3.281, 1111 1110 1111 1110
-604, 3440, 3.44, 1111 1110 0111 1110
-604, 3931, 3.931, 1111 1110 1111 1110
-604, 4097, 4.097, 1000 0001 1000 0001
-604, 4116, 4.116, 1000 0001 0000 0001
-604, 4216, 4.216, 1111 1110 0111 1110
-608, 0, 0.0, 0111 1110 1111 1110
-608, 1, 0.001, 0000 0001 1000 0001
-608, 37, 0.037, 0000 0001 0000 0001
-608, 92, 0.092, 0111 1110 0111 1110
-608, 327, 0.327, 0111 1110 1111 1110
-608, 643, 0.643, 0111 1110 0111 1110
-608, 1261, 1.261, 0111 1110 1111 1110
-608, 1517, 1.517, 0111 1110 0111 1110
-608, 2116, 2.116, 0111 1110 1111 1110
-608, 2342, 2.342, 0111 1110 0111 1110
-608, 3019, 3.019, 0111 1110 1111 1110
-608, 3192, 3.192, 0111 1110 0111 1110
-608, 3802, 3.802, 0111 1110 1111 1110
-608, 4040, 4.04, 0111 1110 0111 1110
-612, 0, 0.0, 1000 0001 0000 0001
-612, 20, 0.02, 1000 0001 1000 0001
-612, 167, 0.167, 1111 1110 1111 1110
-612, 662, 0.662, 1111 1110 0111 1110
-612, 941, 0.941, 1111 1110 1111 1110
-612, 1579, 1.579, 1111 1110 0111 1110
-612, 1823, 1.823, 1111 1110 1111 1110
-612, 2473, 2.473, 1111 1110 0111 1110
-612, 2660, 2.66, 1111 1110 1111 1110
-612, 3222, 3.222, 1111 1110 0111 1110
-612, 3608, 3.608, 1111 1110 1111 1110
-612, 4252, 4.252, 1000 0001 1000 0001
-612, 4263, 4.263, 1111 1110 1111 1110
-613, 0, 0.0, 1111 1110 1111 1110
-613, 1, 0.001, 1000 0001 1000 0001
-613, 21, 0.021, 1000 0001 0000 0001
-613, 128, 0.128, 1111 1110 0111 1110
-613, 385, 0.385, 1111 1110 1111 1110
-613, 793, 0.793, 1111 1110 0111 1110
-613, 1491, 1.491, 1111 1110 1111 1110
-613, 1765, 1.765, 1111 1110 0111 1110
-613, 2633, 2.633, 1111 1110 1111 1110
-613, 2962, 2.962, 1111 1110 0111 1110
-613, 3887, 3.887, 1111 1110 1111 1110
-613, 4097, 4.097, 1000 0001 1000 0001
-613, 4117, 4.117, 1000 0001 0000 0001
-613, 4224, 4.224, 1111 1110 0111 1110
-625, 0, 0.0, 0111 1110 0111 1110
-625, 1, 0.001, 0000 0001 0000 0001
-625, 20, 0.02, 0000 0001 1000 0001
-625, 91, 0.091, 0111 1110 1111 1110
-625, 324, 0.324, 0111 1110 0111 1110
-625, 677, 0.677, 0111 1110 1111 1110
-625, 1332, 1.332, 0111 1110 0111 1110
-625, 1604, 1.604, 0111 1110 1111 1110
-625, 2264, 2.264, 0111 1110 0111 1110
-625, 2492, 2.492, 0111 1110 1111 1110
-625, 3193, 3.193, 0111 1110 0111 1110
-625, 3412, 3.412, 0111 1110 1111 1110
-625, 4018, 4.018, 0111 1110 0111 1110
-625, 4097, 4.097, 0000 0001 0000 0001
-625, 4116, 4.116, 0000 0001 1000 0001
-625, 4187, 4.187, 0111 1110 1111 1110
-626, 0, 0.0, 0111 1110 1111 1110
-626, 1, 0.001, 0000 0001 1000 0001
-626, 21, 0.021, 0000 0001 0000 0001
-626, 93, 0.093, 0111 1110 0111 1110
-626, 361, 0.361, 0111 1110 1111 1110
-626, 706, 0.706, 0111 1110 0111 1110
-626, 1408, 1.408, 0111 1110 1111 1110
-626, 1715, 1.715, 0111 1110 0111 1110
-626, 2498, 2.498, 0111 1110 1111 1110
-626, 2710, 2.71, 0111 1110 0111 1110
-626, 3502, 3.502, 0111 1110 1111 1110
-626, 3666, 3.666, 0111 1110 0111 1110
-628, 0, 0.0, 1111 1110 0111 1110
-628, 1, 0.001, 1000 0001 0000 0001
-628, 20, 0.02, 1000 0001 1000 0001
-628, 63, 0.063, 1111 1110 1111 1110
-628, 289, 0.289, 1111 1110 0111 1110
-628, 607, 0.607, 1111 1110 1111 1110
-628, 1176, 1.176, 1111 1110 0111 1110
-628, 1452, 1.452, 1111 1110 1111 1110
-628, 2068, 2.068, 1111 1110 0111 1110
-628, 2330, 2.33, 1111 1110 1111 1110
-628, 2984, 2.984, 1111 1110 0111 1110
-628, 3181, 3.181, 1111 1110 1111 1110
-628, 3797, 3.797, 1111 1110 0111 1110
-628, 4000, 4.0, 1111 1110 1111 1110
-630, 0, 0.0, 0111 1110 1111 1110
-630, 1, 0.001, 0000 0001 1000 0001
-630, 20, 0.02, 0000 0001 0000 0001
-630, 91, 0.091, 0111 1110 0111 1110
-630, 337, 0.337, 0111 1110 1111 1110
-630, 630, 0.63, 0111 1110 0111 1110
-630, 1220, 1.22, 0111 1110 1111 1110
-630, 1470, 1.47, 0111 1110 0111 1110
-630, 2087, 2.087, 0111 1110 1111 1110
-630, 2298, 2.298, 0111 1110 0111 1110
-630, 2945, 2.945, 0111 1110 1111 1110
-630, 3107, 3.107, 0111 1110 0111 1110
-630, 3631, 3.631, 0111 1110 1111 1110
-630, 3908, 3.908, 0111 1110 0111 1110
-642, 0, 0.0, 1111 1110 0111 1110
-642, 1, 0.001, 1000 0001 0000 0001
-642, 20, 0.02, 1000 0001 1000 0001
-642, 77, 0.077, 1111 1110 1111 1110
-642, 496, 0.496, 1111 1110 0111 1110
-642, 497, 0.497, 1111 1110 1111 1110
-642, 498, 0.498, 1111 1110 0111 1110
-642, 1089, 1.089, 1111 1110 1111 1110
-642, 2046, 2.046, 1111 1110 0111 1110
-642, 2258, 2.258, 1111 1110 1111 1110
-642, 2914, 2.914, 1111 1110 0111 1110
-642, 3086, 3.086, 1111 1110 1111 1110
-642, 3577, 3.577, 1111 1110 0111 1110
-642, 3916, 3.916, 1111 1110 1111 1110
-647, 0, 0.0, 1111 1110 1111 1110
-647, 1, 0.001, 1000 0001 1000 0001
-647, 20, 0.02, 1000 0001 0000 0001
-647, 79, 0.079, 1111 1110 0111 1110
-647, 297, 0.297, 1111 1110 1111 1110
-647, 625, 0.625, 1111 1110 0111 1110
-647, 1241, 1.241, 1111 1110 1111 1110
-647, 1504, 1.504, 1111 1110 0111 1110
-647, 2208, 2.208, 1111 1110 1111 1110
-647, 2446, 2.446, 1111 1110 0111 1110
-647, 3162, 3.162, 1111 1110 1111 1110
-647, 3348, 3.348, 1111 1110 0111 1110
-647, 3914, 3.914, 1111 1110 1111 1110
-647, 4097, 4.097, 1000 0001 1000 0001
-647, 4116, 4.116, 1000 0001 0000 0001
-647, 4175, 4.175, 1111 1110 0111 1110
-649, 0, 0.0, 0111 1110 0111 1110
-649, 1, 0.001, 0000 0001 0000 0001
-649, 20, 0.02, 0000 0001 1000 0001
-649, 149, 0.149, 0111 1110 1111 1110
-649, 491, 0.491, 0111 1110 0111 1110
-649, 803, 0.803, 0111 1110 1111 1110
-649, 1433, 1.433, 0111 1110 0111 1110
-649, 1688, 1.688, 0111 1110 1111 1110
-649, 2433, 2.433, 0111 1110 0111 1110
-649, 2650, 2.65, 0111 1110 1111 1110
-649, 3336, 3.336, 0111 1110 0111 1110
-649, 3504, 3.504, 0111 1110 1111 1110
-649, 4035, 4.035, 0111 1110 0111 1110
-649, 4097, 4.097, 0000 0001 0000 0001
-649, 4116, 4.116, 0000 0001 1000 0001
-649, 4245, 4.245, 0111 1110 1111 1110
-666, 0, 0.0, 0111 1110 1111 1110
-666, 1, 0.001, 0000 0001 1000 0001
-666, 20, 0.02, 0000 0001 0000 0001
